price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,height,city,district
16.0,100.0,4.0,5.0,1,1,1,1,0,8.0,5.0,14.383711086411271,1,1
2.0,30.0,4.0,3.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,0
24.9,100.0,3.0,4.0,1,1,1,1,1,10.0,4.785596879535559,14.383711086411271,1,1
3.4,30.0,5.0,4.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,1,0
2.8,32.0,5.0,3.0,1,1,1,0,0,2.0,3.2,14.383711086411271,1,0
3.05,36.0,5.0,4.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,0
25.0,106.0,1.0,1.0,1,1,1,1,0,7.0,6.0,18.0,0,1
12.8,115.0,4.0,5.0,0,0,0,0,1,18.0,4.785596879535559,14.383711086411271,1,1
14.2,65.0,4.0,10.0,1,1,1,0,1,16.0,3.8,17.0,0,1
10.0,50.0,4.0,4.0,1,1,0,0,0,2.0,10.0,5.0,1,1
5.4,72.0,5.0,5.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
15.4,90.0,1.0,2.0,0,0,0,0,1,12.0,4.5,20.0,0,1
22.5,70.0,5.0,8.0,0,0,0,0,1,20.0,4.3,18.0,0,1
5.2,54.0,5.0,6.0,1,1,1,1,0,3.0,4.0,13.5,1,1
6.2,65.0,4.0,5.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,1,0
23.6,53.0,9.0,2.0,0,0,0,0,1,10.0,5.0,14.383711086411271,1,1
2.2,30.0,3.0,2.0,1,1,1,1,0,3.0,3.5,14.383711086411271,1,1
7.2,52.0,4.0,5.0,1,1,1,1,0,6.0,4.0,14.383711086411271,1,1
4.3,55.0,5.0,3.0,0,0,0,0,0,2.5,4.785596879535559,14.383711086411271,1,1
4.45,64.0,4.0,4.0,1,1,1,1,1,7.0,4.0,16.0,0,1
6.1,52.0,3.0,3.0,0,0,0,0,0,3.0,4.0,13.0,1,1
4.3,30.0,4.0,3.0,0,0,0,0,0,4.0,3.5,8.5,1,1
8.7,60.0,5.0,6.0,1,1,1,1,1,5.0,4.5,14.383711086411271,1,1
12.5,72.0,4.0,5.0,1,1,1,1,1,20.0,4.0,18.0,0,1
15.3,63.0,7.0,5.0,0,0,0,0,0,15.0,4.785596879535559,14.383711086411271,1,1
5.95,35.0,4.0,3.0,1,1,1,1,1,5.0,4.2,8.5,1,1
3.0,35.0,5.0,3.0,1,1,1,0,0,2.0,4.0,14.383711086411271,1,1
20.5,80.0,4.0,5.0,1,1,1,1,1,20.0,4.0,25.0,0,1
12.45,93.0,2.0,3.0,1,1,1,1,1,10.0,4.0,24.0,0,1
8.6,68.0,3.0,3.0,1,1,1,1,0,6.0,4.785596879535559,14.383711086411271,1,1
10.35,48.0,4.0,5.0,0,0,0,0,1,12.0,4.0,12.0,0,1
5.9,61.0,4.0,4.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
37.0,65.0,7.0,6.0,1,1,1,0,1,3.0,7.0,14.383711086411271,1,1
3.2,56.0,5.0,4.0,1,1,1,1,0,4.0,4.5,12.0,1,0
18.5,124.0,4.0,5.0,1,1,1,1,0,6.0,6.0,21.0,1,1
10.2,60.0,2.0,3.0,1,1,1,1,0,4.0,5.0,12.0,0,1
3.4,42.0,4.0,3.0,0,0,0,0,0,2.5,4.0,11.0,1,1
4.3,40.0,5.0,4.0,0,0,0,0,1,20.0,3.8,12.0,1,1
7.0,40.0,4.0,3.0,0,0,0,0,0,4.0,4.0,10.0,1,1
5.8,42.0,6.0,6.0,0,0,0,0,1,4.0,4.785596879535559,14.383711086411271,1,1
3.65,38.0,5.0,3.0,1,1,1,0,0,2.0,5.2,7.3,1,0
10.5,44.0,1.0,3.0,0,0,0,0,1,12.0,4.785596879535559,14.383711086411271,0,1
15.5,55.0,7.0,5.0,1,1,1,1,0,8.0,4.0,14.383711086411271,1,1
7.95,50.0,5.0,6.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
2.7,30.0,4.0,3.0,0,0,0,0,0,2.0,5.0,14.383711086411271,1,0
11.6,150.0,1.0,2.0,0,0,0,1,0,5.0,8.0,17.0,1,1
19.5,60.0,9.0,4.0,1,1,1,1,1,20.0,4.785596879535559,14.383711086411271,1,1
2.3,31.0,5.0,3.0,1,1,1,1,0,4.0,5.0,14.383711086411271,1,0
4.4,50.0,2.0,3.0,1,1,0,1,0,4.0,4.0,12.5,0,1
12.2,60.0,5.0,5.0,1,1,1,1,1,8.0,6.0,14.383711086411271,1,1
3.0,35.0,4.0,3.0,1,1,1,1,0,3.0,4.0,14.383711086411271,1,1
2.75,32.0,3.0,3.0,1,1,1,0,0,3.0,7.0,14.383711086411271,1,1
13.0,110.0,6.0,4.0,0,0,0,0,1,20.0,6.0,18.0,1,0
8.5,65.0,1.0,1.0,1,1,1,1,0,3.0,5.0,13.0,1,1
28.7,90.0,4.0,5.0,0,0,0,0,0,12.0,5.3,17.0,0,1
6.55,65.0,5.0,6.0,0,0,0,0,0,3.0,5.0,13.0,1,1
9.8,130.0,3.0,5.0,1,1,1,1,0,6.0,9.0,15.0,1,1
3.8,36.0,5.0,4.0,1,1,1,0,0,2.4,4.0,14.383711086411271,1,1
4.75,48.0,5.0,4.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,0
4.8,48.0,5.0,5.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,1
4.4,34.0,5.0,3.0,0,0,0,0,0,3.0,4.0,8.5,1,1
11.5,80.0,3.0,7.0,1,1,1,1,0,8.0,4.785596879535559,14.383711086411271,0,1
4.65,28.0,3.0,3.0,0,0,0,0,0,4.0,3.0,9.0,0,1
2.35,39.0,4.0,4.0,0,0,0,0,0,2.5,4.3,14.383711086411271,1,0
4.7,32.0,5.0,4.0,0,0,0,0,0,5.0,4.5,14.383711086411271,1,1
3.2,50.0,5.0,3.0,1,1,1,1,0,5.0,4.1,14.383711086411271,1,1
5.4,74.0,1.0,2.0,0,0,0,0,0,3.0,5.8,13.0,0,1
5.1,32.0,2.0,3.0,0,1,1,0,1,8.0,4.0,14.383711086411271,0,1
4.3,36.0,5.0,3.0,0,0,0,0,0,2.5,3.2,14.383711086411271,1,1
8.6,68.0,3.0,3.0,1,1,1,1,0,6.0,4.785596879535559,14.383711086411271,1,1
45.86,106.0,1.0,1.0,1,1,1,1,1,8.0,6.8,15.5,1,1
3.8,63.0,3.0,4.0,0,0,0,0,0,8.0,5.0,14.383711086411271,0,0
2.35,46.0,4.0,4.0,1,1,0,1,1,3.0,3.5,11.0,1,0
5.0,70.0,4.0,4.0,0,0,0,0,0,3.0,6.2,11.4,1,1
4.5,83.0,3.0,4.0,0,0,0,0,0,3.0,6.7,14.383711086411271,1,0
8.8,46.0,5.0,4.0,1,1,1,1,1,10.0,4.785596879535559,14.383711086411271,1,1
17.0,60.0,6.0,6.0,0,0,0,0,1,7.0,5.0,14.383711086411271,1,0
3.65,36.0,4.0,4.0,0,0,0,0,0,2.5,3.5,10.0,1,1
14.2,70.0,8.0,10.0,1,1,1,1,1,8.0,5.0,15.0,1,0
5.1,45.0,4.0,4.0,0,0,0,0,0,3.0,5.0,14.383711086411271,1,1
9.2,75.0,5.0,6.0,0,0,0,0,1,5.0,4.0,14.383711086411271,1,1
7.0,48.0,5.0,6.0,1,1,1,1,0,4.0,5.0,14.383711086411271,1,1
8.0,80.0,5.0,5.0,1,1,1,1,1,15.0,5.0,14.383711086411271,1,0
3.8,32.0,5.0,3.0,1,1,1,0,0,2.0,4.785596879535559,14.383711086411271,1,1
6.9,65.0,1.0,3.0,1,1,0,1,1,10.0,4.5,19.0,0,1
10.5,53.0,5.0,6.0,0,0,0,0,1,6.0,4.0,13.3,1,1
5.0,39.0,5.0,3.9819748527213576,1,1,1,1,0,6.557369732198463,4.785596879535559,14.383711086411271,1,1
23.0,140.0,3.0,5.0,1,1,1,1,1,16.0,7.0,20.0,0,1
28.0,110.0,3.0,3.9819748527213576,0,0,0,0,1,15.0,4.785596879535559,14.383711086411271,0,1
5.0,50.0,4.0,4.0,0,0,0,0,1,4.0,4.785596879535559,14.383711086411271,1,0
5.95,60.0,5.0,5.0,1,1,1,1,0,2.5,3.8,14.383711086411271,1,1
2.95,31.0,4.0,2.0,1,1,1,1,0,3.0,3.3,9.3,1,0
6.1,33.0,3.0,4.0,0,0,0,0,0,0.0,3.7,9.0,0,1
11.0,53.0,6.0,5.0,1,1,1,1,1,9.0,4.785596879535559,14.383711086411271,1,1
8.0,102.0,2.0,4.0,0,0,0,0,0,10.0,5.1,20.0,0,1
3.65,53.0,1.0,2.0,0,0,0,0,0,7.0,4.0,12.0,0,0
3.7,37.0,5.0,6.0,1,1,1,1,0,6.0,3.5,10.0,1,0
7.4,72.0,5.0,6.0,1,1,1,1,0,6.0,4.5,14.383711086411271,1,1
14.8,60.0,5.0,4.0,0,0,0,0,1,4.5,4.5,13.5,1,1
4.2,48.0,3.0,2.0,1,1,1,1,0,4.0,4.0,12.0,0,1
10.5,40.0,5.0,3.0,0,0,0,0,1,9.0,7.5,14.383711086411271,1,1
2.95,40.0,1.0,2.0,1,1,1,1,0,5.0,4.0,14.383711086411271,1,1
3.8,52.0,5.0,6.0,1,1,1,0,0,3.0,4.2,14.383711086411271,1,1
12.0,80.0,5.0,5.0,1,1,1,1,1,6.0,4.785596879535559,14.383711086411271,1,1
5.3,57.0,1.0,3.9819748527213576,1,1,1,1,0,0.0,4.785596879535559,14.383711086411271,1,1
4.35,55.0,5.0,4.0,0,0,0,0,0,2.5,4.785596879535559,14.383711086411271,1,1
8.5,80.0,3.0,7.0,0,0,0,0,0,8.0,4.0,18.0,0,1
5.95,112.0,3.0,3.0,1,1,1,1,0,4.0,5.0,23.0,1,0
5.1,55.0,2.0,4.0,1,1,1,1,0,4.0,4.5,11.0,0,1
2.8,31.0,4.0,3.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,0
3.2,36.0,2.0,2.0,0,0,0,0,0,5.0,4.0,9.0,0,0
12.7,80.0,5.0,5.0,1,1,1,1,0,12.0,5.0,3.0,1,0
5.5,50.0,5.0,6.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
3.18,54.0,5.0,4.0,0,0,0,0,0,2.0,4.0,14.383711086411271,1,1
4.5,40.0,5.0,3.0,1,1,1,0,0,2.5,5.0,14.383711086411271,1,1
5.1,50.0,4.0,5.0,1,1,1,0,0,3.5,4.785596879535559,14.383711086411271,0,1
4.4,54.0,4.0,4.0,0,0,0,0,0,3.0,7.0,10.0,1,1
3.15,30.0,5.0,3.0,1,1,1,0,0,4.0,3.5,9.0,1,1
1.65,60.0,1.0,2.0,1,1,1,1,0,4.0,4.0,8.0,0,0
14.7,40.0,6.0,5.0,1,1,1,1,1,9.0,4.0,14.383711086411271,1,1
12.0,80.0,8.0,8.0,1,1,1,1,0,5.0,5.5,14.5,1,1
6.35,38.0,4.0,4.0,0,0,0,0,0,5.0,7.3,5.5,1,1
4.95,57.0,3.0,4.0,1,1,1,1,0,5.0,4.0,14.2,0,0
6.8,51.0,5.0,4.0,1,1,1,1,1,17.0,3.7,14.383711086411271,1,0
5.3,55.0,4.0,4.0,0,0,0,0,0,5.0,4.0,13.0,1,1
13.8,89.0,2.0,5.0,0,0,0,0,0,0.0,4.0,22.5,0,1
10.0,111.0,5.0,7.0,0,0,0,0,1,4.0,4.785596879535559,14.383711086411271,1,1
1.9,35.0,1.0,2.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
13.9,80.0,6.0,5.0,1,1,1,1,0,6.0,6.0,14.383711086411271,1,1
2.85,33.0,4.0,3.0,1,1,1,1,0,2.5,5.0,6.0,1,0
3.62,45.0,4.0,4.0,1,1,1,1,0,4.0,3.6,14.383711086411271,1,1
1.1,71.0,1.0,3.0,0,0,0,0,1,5.0,4.5,16.0,0,0
15.0,65.0,5.0,4.0,1,1,1,1,0,9.0,6.0,14.383711086411271,1,1
12.5,30.0,4.0,4.0,0,0,0,0,1,10.0,3.0,14.383711086411271,1,1
20.8,150.0,1.0,1.0,1,1,1,1,1,10.0,10.0,15.0,0,1
4.5,31.0,1.0,2.0,1,1,1,1,0,5.0,3.1,12.0,0,1
6.8,60.0,4.0,4.0,0,0,0,0,1,3.0,3.5,14.383711086411271,1,1
3.35,35.0,5.0,3.0,1,1,1,1,0,5.0,3.7,14.383711086411271,1,0
2.85,50.0,5.0,4.0,1,1,1,1,0,3.0,5.0,14.383711086411271,1,0
15.2,58.0,5.0,8.0,0,0,0,0,1,10.0,5.0,11.4,1,1
2.6,40.0,5.0,5.0,1,1,1,1,0,5.0,5.0,14.383711086411271,1,0
16.6,35.0,5.0,4.0,1,1,1,1,1,16.0,3.0,11.5,1,1
8.0,120.0,1.0,4.0,0,0,0,0,0,5.0,6.0,20.0,0,1
8.8,35.0,6.0,6.0,1,1,1,1,1,10.0,4.785596879535559,14.383711086411271,1,1
25.0,100.0,3.0,4.0,1,1,1,1,1,20.0,5.0,20.0,0,1
2.6,30.0,5.0,3.0,0,0,0,0,0,3.0,3.2,14.383711086411271,1,1
3.0,30.0,5.0,6.0,1,1,1,0,0,4.0,4.0,14.383711086411271,1,1
3.65,45.0,5.0,4.0,1,1,1,0,0,2.5,3.5,14.383711086411271,1,0
6.5,59.0,7.0,10.0,1,1,1,1,0,4.0,7.8,14.383711086411271,1,1
11.8,110.0,5.0,7.0,1,1,1,1,0,8.0,4.5,24.0,0,1
3.6,33.0,5.0,3.0,1,1,1,0,0,2.0,4.785596879535559,14.383711086411271,1,1
17.0,120.0,2.0,3.0,1,1,1,1,0,8.0,4.3,27.0,0,1
11.2,50.0,6.0,6.0,1,1,1,1,1,4.0,4.785596879535559,14.383711086411271,1,0
5.98,56.0,3.0,5.0,1,1,1,1,0,4.5,4.0,14.0,0,1
2.25,26.0,3.0,3.0,1,1,1,0,0,2.0,6.6,4.0,1,1
8.4,55.0,4.0,2.0,1,1,1,1,0,6.0,5.0,11.0,0,1
6.65,48.0,5.0,4.0,0,0,0,0,0,8.0,4.785596879535559,14.383711086411271,1,1
4.9,37.0,5.0,3.0,1,1,1,0,0,2.5,4.2,14.383711086411271,1,1
3.0,35.0,5.0,6.0,0,0,0,0,0,2.0,3.4,14.383711086411271,1,1
14.0,75.0,4.0,5.0,1,1,1,1,1,12.0,4.5,17.0,0,1
3.7,36.0,4.0,4.0,1,1,1,1,0,6.0,4.0,14.383711086411271,1,1
8.7,72.0,2.0,6.0,0,0,0,0,1,12.0,4.785596879535559,14.383711086411271,0,1
10.7,45.0,6.0,4.0,1,1,1,1,1,10.0,4.0,11.0,1,1
4.2,80.0,2.0,3.0,0,0,0,0,0,4.0,4.0,8.0,0,1
8.45,90.0,4.0,4.0,1,1,1,1,1,12.0,4.5,14.383711086411271,1,0
5.5,45.0,4.0,4.0,1,1,1,0,0,3.0,4.0,14.383711086411271,1,1
3.1,33.0,5.0,3.0,1,1,1,1,0,3.0,4.0,14.383711086411271,1,0
7.3,60.0,4.0,4.0,1,1,1,1,1,7.0,5.0,12.0,0,0
4.0,46.0,4.0,3.0,1,1,1,1,0,2.5,4.0,10.0,1,0
11.2,48.0,7.0,6.0,1,1,1,1,0,0.0,3.7,14.383711086411271,1,1
4.5,35.0,5.0,3.0,1,1,1,0,0,2.4,7.0,14.383711086411271,1,1
17.2,68.0,7.0,4.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
8.8,80.0,4.0,3.0,0,0,0,0,1,7.0,4.785596879535559,14.383711086411271,0,1
8.2,64.0,5.0,5.0,0,0,0,0,0,8.0,4.0,16.0,0,1
5.5,45.0,5.0,6.0,1,1,1,1,0,3.0,4.0,11.0,1,1
2.15,36.0,4.0,2.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
10.0,65.0,3.0,2.0,0,0,0,0,1,10.0,6.6,10.0,1,0
5.45,64.0,2.0,3.0,1,1,1,1,0,5.0,4.0,16.0,0,1
8.9,50.0,5.0,5.0,1,1,1,1,0,6.0,5.5,14.383711086411271,1,0
3.3,39.0,5.0,3.0,0,0,0,0,0,3.0,3.8,10.0,1,1
5.5,48.0,2.0,3.0,1,1,1,0,1,5.0,4.0,12.0,1,1
1.23,62.0,1.0,2.0,0,0,0,0,0,4.0,5.0,12.0,0,1
15.0,60.0,3.0,4.0,1,1,1,1,1,12.0,4.0,16.0,0,1
3.05,35.0,5.0,3.0,1,1,1,0,0,2.5,3.3,14.383711086411271,1,1
8.9,44.0,5.0,6.0,0,0,0,0,0,4.0,4.8,14.383711086411271,1,1
4.5,55.0,5.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
3.15,32.0,3.0,4.0,1,1,1,0,0,3.0,3.68,9.0,0,1
4.5,63.0,5.0,5.0,1,1,1,1,0,3.0,7.6,14.383711086411271,1,0
7.95,86.0,3.0,4.0,1,1,1,1,1,10.0,4.0,15.0,0,0
4.0,36.0,4.0,4.0,0,0,0,0,0,5.0,3.5,10.0,1,1
10.7,52.0,6.0,4.0,1,1,1,0,0,10.0,5.0,14.383711086411271,1,1
3.75,56.0,1.0,2.0,1,1,0,0,1,3.0,4.0,14.0,0,0
3.0,34.0,5.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
4.1,32.0,5.0,3.0,0,0,0,0,0,8.0,4.785596879535559,14.383711086411271,1,1
5.6,60.0,3.803934157259287,1.0,0,0,0,1,0,5.0,6.0,10.0,0,1
2.1,23.0,1.0,2.0,0,0,0,0,0,2.0,2.15,5.42,0,1
3.25,35.0,5.0,3.0,1,1,1,1,0,4.0,5.0,7.0,1,0
16.0,125.0,1.0,3.0,1,1,1,1,0,5.0,10.0,14.383711086411271,1,1
5.0,55.0,5.0,4.0,1,1,1,1,0,4.0,5.0,11.0,1,0
16.3,52.0,5.0,4.0,0,0,0,0,1,12.0,5.5,9.3,1,1
8.5,50.0,5.0,4.0,1,1,1,1,1,8.0,4.3,12.0,1,1
6.9,55.0,5.0,5.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,0,1
4.5,44.0,5.0,6.0,1,1,1,1,0,3.0,3.5,15.0,1,1
15.0,140.0,6.0,6.0,1,1,1,1,1,6.0,4.785596879535559,14.383711086411271,1,0
2.5,33.0,4.0,3.0,0,0,0,0,0,2.5,4.785596879535559,14.383711086411271,1,0
6.2,80.0,3.0,5.0,1,1,1,1,0,5.0,4.785596879535559,14.383711086411271,0,1
2.45,33.0,4.0,4.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,1
4.1,55.0,1.0,2.0,0,0,0,0,0,6.0,4.785596879535559,14.383711086411271,0,1
16.5,60.0,4.0,4.0,0,0,0,0,1,17.0,9.0,14.383711086411271,1,1
21.8,132.0,3.803934157259287,2.0,0,0,0,0,1,16.0,4.785596879535559,14.383711086411271,0,1
6.5,50.0,2.0,3.0,1,1,1,1,0,4.0,3.5,14.383711086411271,1,1
13.0,86.0,7.0,8.0,1,1,1,1,0,5.0,5.0,14.383711086411271,1,0
5.95,44.0,2.0,3.0,1,1,1,0,0,3.0,3.6,12.0,0,1
5.2,35.0,3.0,3.0,0,0,0,0,0,4.0,3.6,10.0,0,1
1.7,25.0,4.0,3.0,1,1,1,1,0,3.0,3.1,8.0,1,0
4.0,52.0,4.0,5.0,1,1,1,1,0,6.0,4.4,12.0,0,1
3.05,40.0,4.0,4.0,0,0,0,0,0,3.5,4.785596879535559,14.383711086411271,1,0
8.3,45.0,4.0,5.0,0,0,0,0,0,4.0,4.0,11.0,1,1
1.6,24.0,4.0,3.0,1,1,1,1,0,3.0,3.0,8.0,1,1
2.35,34.0,5.0,4.0,0,0,0,0,1,3.0,4.785596879535559,14.383711086411271,1,0
16.4,100.0,4.0,4.0,0,0,0,0,0,8.0,5.0,20.0,1,1
6.5,110.0,4.0,4.0,0,0,0,0,1,10.0,6.0,18.3,1,0
4.5,50.0,5.0,6.0,1,1,1,0,0,5.0,4.0,14.0,1,1
11.5,66.0,4.0,5.0,0,0,0,0,0,4.5,4.8,13.7,1,1
7.0,30.0,5.0,5.0,1,1,1,0,0,3.3,4.3,7.0,1,1
3.99,57.0,5.0,5.0,1,1,1,0,0,3.0,4.0,14.383711086411271,1,1
2.31,35.0,2.0,2.0,0,0,0,0,0,4.0,7.0,14.383711086411271,1,1
5.6,40.0,5.0,4.0,1,1,1,1,1,3.0,4.0,14.383711086411271,1,1
8.6,58.0,4.0,5.0,1,1,1,1,0,4.0,4.5,14.383711086411271,1,1
29.2,62.0,2.0,3.0,1,1,1,1,1,16.0,5.0,14.0,0,1
3.9,30.0,6.0,3.0,0,0,0,0,1,6.0,4.785596879535559,14.383711086411271,1,1
3.49,39.0,4.0,4.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
12.0,115.0,3.0,6.0,0,0,0,0,1,8.0,4.785596879535559,14.383711086411271,0,1
2.65,34.0,5.0,4.0,0,0,0,0,0,2.0,3.3,14.383711086411271,1,1
1.75,100.0,1.0,2.0,0,0,0,0,1,8.0,5.0,20.0,0,0
1.85,63.0,2.0,2.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,0
40.0,109.0,1.0,2.0,0,0,0,0,1,20.0,7.0,15.0,0,1
4.1,38.0,4.0,3.0,0,0,0,0,0,3.0,7.0,14.383711086411271,1,1
1.85,24.0,2.0,3.0,0,0,0,0,0,2.5,3.3,8.0,0,0
8.0,70.0,5.0,8.0,1,1,1,1,1,20.0,4.0,17.0,0,1
13.5,66.0,7.0,6.0,1,1,1,1,1,12.0,6.0,11.0,1,1
3.41,39.0,5.0,4.0,1,1,1,1,0,3.0,3.9,14.383711086411271,1,1
16.0,47.0,5.0,5.0,1,1,1,1,1,10.0,3.5,14.383711086411271,1,1
3.4,33.0,5.0,3.0,1,1,1,0,0,3.0,5.17,5.61,1,0
7.7,60.0,5.0,4.0,1,1,1,1,0,2.5,5.5,14.383711086411271,1,1
7.0,40.0,4.0,3.0,0,0,0,0,0,4.0,4.0,10.0,1,1
2.6,49.0,1.0,2.0,0,0,0,0,1,3.0,3.5,14.0,0,0
1.85,30.0,4.0,3.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,0
9.6,40.0,4.0,4.0,1,1,1,1,1,8.0,3.5,11.4,0,1
3.45,101.0,3.803934157259287,3.9819748527213576,0,0,0,0,0,7.0,4.785596879535559,14.383711086411271,1,0
8.3,45.0,5.0,6.0,0,0,0,0,0,5.0,6.3,14.383711086411271,1,1
4.8,34.0,5.0,3.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
2.7,120.0,3.0,4.0,1,1,1,1,1,7.0,3.2,13.2,0,0
6.6,55.0,5.0,5.0,0,0,0,0,0,4.0,5.0,14.383711086411271,1,1
4.9,50.0,5.0,4.0,1,1,1,1,1,5.0,4.0,11.0,1,1
4.0,30.0,3.0,2.0,0,0,0,0,1,6.0,3.0,10.0,0,1
5.2,40.0,5.0,4.0,1,1,1,0,0,3.0,4.1,14.383711086411271,1,1
3.65,36.0,7.0,4.0,0,0,0,0,0,3.0,4.8,14.383711086411271,1,1
7.2,102.0,4.0,6.0,1,1,1,1,0,2.5,10.0,14.383711086411271,1,0
18.5,65.0,5.0,6.0,1,1,1,1,0,8.0,5.8,11.2,1,1
2.99,40.0,4.0,4.0,0,0,0,0,0,3.0,4.0,14.383711086411271,1,1
12.8,66.0,6.0,8.0,0,0,0,0,1,6.0,4.785596879535559,14.383711086411271,1,1
12.6,92.0,3.0,4.0,1,1,1,1,1,16.0,4.6,19.0,0,1
2.55,37.0,4.0,4.0,0,0,0,0,0,4.0,4.0,14.383711086411271,1,0
13.8,56.0,3.0,6.0,0,0,0,0,1,10.0,4.0,14.0,0,1
11.0,42.0,3.0,3.0,1,1,1,0,0,6.0,3.2,13.0,0,1
3.55,37.0,4.0,4.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,1
4.95,42.0,5.0,4.0,1,1,1,1,0,4.0,3.3,14.383711086411271,1,0
5.5,45.0,5.0,6.0,0,0,0,0,0,5.0,5.0,9.0,1,0
5.6,72.0,2.0,4.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,0,1
5.0,60.0,2.0,3.0,0,0,0,0,0,7.0,4.0,14.0,0,1
8.5,61.0,4.0,4.0,0,0,0,0,0,6.0,4.785596879535559,14.383711086411271,1,1
2.8,50.0,1.0,2.0,0,0,0,0,0,2.5,4.785596879535559,14.383711086411271,1,0
5.8,68.0,2.0,3.0,1,1,0,1,0,5.0,5.0,14.0,0,1
7.7,52.0,3.0,4.0,0,0,0,1,0,7.0,3.8,14.383711086411271,1,1
1.6,64.0,1.0,2.0,1,1,1,0,0,4.0,4.0,16.0,0,0
27.0,113.0,4.0,5.0,0,0,0,0,1,20.0,6.4,17.8,0,1
5.9,75.0,4.0,4.0,1,1,1,1,0,7.0,4.3,17.5,0,1
14.0,60.0,6.0,6.0,0,0,0,0,1,8.0,5.0,15.0,1,0
4.95,60.0,4.0,4.0,1,1,1,1,0,3.2,5.5,14.383711086411271,1,0
18.0,106.0,2.0,4.0,1,1,1,1,1,14.0,4.0,26.0,0,1
5.0,65.0,6.0,5.0,0,0,0,0,0,3.0,4.0,16.0,1,1
4.0,50.0,5.0,4.0,0,0,0,0,0,6.0,4.5,14.383711086411271,1,0
4.6,45.0,4.0,3.0,0,0,0,0,0,3.5,3.3,14.383711086411271,1,1
12.5,80.0,4.0,6.0,1,1,1,1,0,5.0,5.0,14.383711086411271,1,1
3.5,80.0,2.0,3.0,0,0,0,0,1,6.0,5.0,16.0,0,0
2.3,35.0,5.0,4.0,1,1,1,0,0,2.5,4.785596879535559,14.383711086411271,1,0
2.95,25.0,5.0,4.0,0,0,0,0,0,3.0,2.8,9.0,1,1
8.1,50.0,7.0,5.0,1,1,1,1,1,12.0,4.785596879535559,14.383711086411271,1,0
11.7,100.0,4.0,4.0,1,1,1,1,0,8.0,6.9,14.383711086411271,0,1
7.4,37.0,3.0,2.0,0,0,0,0,0,6.0,3.4,10.3,0,1
5.6,47.0,5.0,5.0,1,1,1,1,1,5.0,4.0,15.0,1,0
5.7,64.0,3.0,3.0,0,0,0,0,0,7.0,4.0,15.0,0,1
2.15,25.0,4.0,3.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
8.6,66.0,4.0,6.0,0,0,0,0,0,4.0,4.0,16.4,0,1
3.1,25.0,5.0,3.0,1,1,1,0,0,2.3,3.3,7.5,1,1
20.0,100.0,7.0,7.0,0,0,0,0,1,8.0,5.0,20.0,1,1
4.2,45.0,5.0,3.0,0,0,0,0,0,3.0,4.0,11.0,1,1
5.2,81.0,2.0,3.0,0,0,0,0,1,8.0,4.0,21.0,0,0
17.55,150.0,5.0,4.0,1,1,1,1,1,10.0,12.0,14.383711086411271,1,0
10.5,135.0,4.0,5.0,1,1,1,1,1,8.0,7.5,14.383711086411271,1,1
5.5,38.0,3.0,3.0,0,0,0,0,0,10.0,3.8,8.6,0,1
4.2,40.0,5.0,4.0,1,1,1,1,0,3.0,4.8,14.383711086411271,1,1
12.0,56.0,6.0,4.0,0,0,0,0,0,5.0,5.0,12.0,1,1
8.0,45.0,4.0,4.0,0,0,0,0,0,5.0,4.1,11.0,1,1
3.5,81.0,3.0,3.0,1,1,1,1,0,4.0,5.0,14.383711086411271,1,0
5.8,35.0,5.0,5.0,0,0,0,0,0,7.0,3.5,11.0,1,1
12.7,90.0,4.0,4.0,0,0,0,0,0,8.0,5.6,16.5,1,1
2.6,31.0,5.0,3.0,1,1,1,0,0,2.5,3.5,9.0,1,0
